cleaned_text,PRODUCT_POSITIVE,PRODUCT_NEGATIVE,PRODUCT_NEUTRAL,PRICE_POSITIVE,PRICE_NEGATIVE,PRICE_NEUTRAL,PLACE_POSITIVE,PLACE_NEGATIVE,PLACE_NEUTRAL,PROMOTION_POSITIVE,PROMOTION_NEGATIVE,PROMOTION_NEUTRAL,OUT_OF_TOPIC
Cuci mata kerajinan tangan/ handycraf,1,0,0,0,0,0,0,0,0,0,0,0,0
"Pengiriman cepat, pelayanan ramah, alhamdulillah amanah. Trims pak yuda ...",0,0,0,0,0,0,1,0,0,0,0,0,0
Beragam pilihan kerajinan tangan berkualitas baik.,1,0,0,0,0,0,0,0,0,0,0,0,0
Pusat kerajinan yg recommended untuk mengisi interior rumah,1,0,0,0,0,0,0,0,0,1,0,0,0
"Puas dengan produk kerajinan tembaga dan kuningannya desain nya bervariasi dan detail pengerjaannya bagus. Kualitas tembaganya juga baik, kokoh, dan tahan lama. Pelayanan pelanggan sangat ramah, harga yang ditawarkan juga sebanding dengan kualitas yang didapat",1,0,0,1,0,0,1,0,0,0,0,0,0
Ramai pengunjung dj hari libur,0,0,0,0,0,0,1,0,0,0,0,0,0
Buat ngisi interior rumah bagus2 barang nya..cuma parkirnya sempit di beberapa titik,1,0,0,0,0,0,0,1,0,0,0,0,0
Lengkap dan menyenangkan harga murah,1,0,0,1,0,0,0,0,0,0,0,0,0
"Tempatnya, kerajinan dan kita bisa lihat langsung prosesnya",0,0,0,0,0,0,1,0,0,0,0,0,0
Lumayan untuk produk produk yang ditawarkan di desa kasongan,1,0,1,0,0,0,0,0,0,0,0,0,0
"Kesini nganter adik beli kain, pesan blangkon dll Tempat belanja batik dan pernak pernik jawa yg super lengkap Tempatnya bersih ...",1,0,0,0,0,0,1,0,0,0,0,0,0
"Kerajinan pembuatan ornamen masjid ,seperti kubah ,lampu gantung,dengan bahan Kuningan &Tembaga ,dengan kualitas TOP Menjadikan Masjid menjadi lebih mewah ...",1,0,0,0,0,0,0,0,0,0,0,0,0
"Sangat otentik ...klasik , marem ning ati terutama bagi yang berdarah mataram ..",1,0,0,0,0,0,0,0,0,0,0,0,0
"Sekarang...gak cuma kerajinan gerabah yang tersedia di sini, tapi barang kerajinan lainnya. So, yang berwisata ke Jogja janga lupa mampir ke sini ya....",1,0,0,0,0,0,0,0,0,1,0,0,0
Pelayanan tidak memuaskan Pembelian barang penyu dalam jumlah yang cukup banyak dan ada barang penyu return satu tidak bisa ditukar dengan alasan sudah di cek oleh team QC ...,0,1,0,0,0,0,0,1,0,0,0,0,0
"Banyak pilihan barangnyaa , pelayanan jossss",1,0,0,0,0,0,1,0,0,0,0,0,0
Daerah perkampungan China yang ada di dalam kota Jogja tepatnya sebelah Utara pasar Beringharjo Yogyakarta,0,0,0,0,0,0,1,0,0,0,0,0,0
Lokasi pas untuk mencari barang2 khas Yogyakarta,0,0,0,0,0,0,0,0,0,1,0,0,0
Buka sampai jam 20.00,0,0,0,0,0,0,0,0,0,0,0,0,1
"Jujur ketika masuk kesini, saya merasa malu sebagai generasi sekarang justru kalah dengan generasi terdahulu. Banyak benda budaya yang membuat saya teringat akan kakek saya yang dulu merupakan penari Keraton Yogyakarta dan beliau sudah berkeliling dunia sedang saya yang sekolah tinggi malah belum mampu kemana mana.",1,0,0,0,0,0,0,0,0,0,0,0,1
"Pakaiannya lengkap dan bagus tempat bersih.....tambah lahan parkir,kamar mandi kurang pengharum ruangan",1,0,0,0,0,0,1,1,0,0,0,0,0
"Pusat Kerajinan Gerabah di Yogyakarta, semua jenis gerabah ada disini, pengerajin dari kota lain ternyata banyak yang ngambil produk dari kasongan, saran saya kl beli di daerah agak dalam sesudah plang wisata kasongan ada toko setelah ...",1,0,0,0,0,0,1,0,0,0,0,0,0
"Kerajinannya bagus dan kualitas bahan oke, untuk pelayanan ramah sekali. Lokasi toko mudah di jangkau.",1,0,0,0,0,0,1,0,0,0,0,0,0
Temoat kerajinan gerabah yg cocok untuk homedecor lovers,1,0,0,0,0,0,0,0,0,0,0,0,0
"Kualitas produknya oke bangett, pelayanannya juga ramah banget, pilihan juga beraneka ragam, oke banget deh ...",1,0,0,0,0,0,1,0,0,0,0,0,0
"Tempat parkirnya sempit,berada di pinggir jalan yang cukup sempit",0,0,0,0,0,0,0,1,0,0,0,0,0
Tempat menikmati wisata dan belanja aneka gerabah bagus-bagus,1,0,0,0,0,0,1,0,0,0,0,0,0
Mau pesan bentuk apapun ada. Gallery kerajinannya banyak,1,0,0,0,0,0,0,0,0,0,0,0,0
meriah sangat dan banyak makanan hahahahah,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tempat yang bagus, unik, lengkap",0,0,0,0,0,0,1,0,0,0,0,0,0
tempat yang bagus,0,0,0,0,0,0,1,0,0,0,0,0,0
Kl cari barang2 antik khas jogja,0,0,0,0,0,0,0,0,0,1,0,0,0
"Kerajinan tembaga kuningan sangat komplit, Tempatnya sangat nyaman dan view yang indah",1,0,0,0,0,0,1,0,0,0,0,0,0
"I love China town. Where ever it is, it is always like it is, unique and eye-catching.",0,0,0,0,0,0,0,0,0,0,0,0,1
bersama EduWisata di pandu Pak Dhe Darno.,0,0,0,0,0,0,0,0,0,0,0,0,1
"Kerajinan disini bagus banget rekomen. kerajinan beragam lengkap kualitas okee pokoknya juara , ga nyesel pokoknya, belanja kerajinan emang di sini tempatnya cocok",1,0,0,0,0,0,0,0,0,1,0,0,0
"Batik, lurik, kerajinan tangan, aksesoris tradisional untuk gaya Yogyakarta, pakaian tradisional Yogyakarta, Penjahitan untuk surjan (pakaian tradisional Yogyakarta), aksesoris perak dan perunggu, wayang, gamelan, keris, blangkon...dll.. ...",1,0,0,0,0,0,0,0,0,0,0,0,0
Tempat asyik untuk melihat pembuatan gerabah.,1,0,0,0,0,0,1,0,0,0,0,0,0
Festival budaya Tionghoa selalu digelar setiap tahunnya yang berlokasi di kampung Ketandan jalan Malioboro. Selain wisata kuliner ada juga penampilan budaya sepanjang festival ini berlangsung. Kuliner dari Tionghoa maupun berbagai macam ...,1,0,0,0,0,0,0,0,0,0,0,0,0
"Bagus bagus, rapi, banyak pilihan, beli pas dapat harga promoo lagi. Mbak nya juga ramah pollll. Next bakal kesana lagii. Thankyu KAY",1,0,0,1,0,0,1,0,0,0,0,0,0
Selalu ramai dan banyak turis2 yg kesini..,1,0,0,0,0,0,0,0,0,0,0,0,0
"Dulu kadang ke tumang sama temen2, bahkan sengaja cari sadranan hehe,,, org sana hebat2",1,0,0,0,0,0,1,0,0,0,0,0,0
semakin ramai dan bervariasi,1,0,0,0,0,0,0,0,0,0,0,0,0
"Berbagai macam kerajinan, warnanya juga cocok. Sering beli hiasan rumah di sini selalu puas dengan kerajinannya",1,0,0,0,0,0,1,0,0,0,0,0,0
Take a look,0,0,0,0,0,0,0,0,0,0,0,0,1
"Beberapa kali beli barang di sini, produk bagus, harga terjangkau, pelayanan ramah",1,0,0,1,0,0,1,0,0,0,0,0,0
"Arsitekturnya bagus. Terkesan penuh misteri. Isinya lengkap, harga murah. Apalagi karyawannya ahli dalam dunia jawa.",1,0,0,1,0,0,1,0,0,0,0,0,0
respon cepat dan cocok untuk diajak kerjasama ...,1,0,0,0,0,0,1,0,0,0,0,0,0
Belanja barang seni terlengkap,1,0,0,0,0,0,0,0,0,0,0,0,0
Keluarga saya sudah langganan beli kerajinan disini dan emang hasilnya memuaskan,1,0,0,0,0,0,0,0,0,0,0,0,0
Great place for shopping. Kualitas kainnya bagus dan staff ramah,1,0,0,0,0,0,0,0,0,1,0,0,0
"Desa legendaris di Kab Bantul, DIY Berkumpulnya para seniman grabah, kayu dan handicraft serta home dekorasi Banyak yang sudah online Bahkan eksport ke mancanegara",1,0,0,0,0,0,1,0,0,0,0,0,0
"Hasil sangat memuaskan, pelayanan ramah , cekatan pokoe the best",1,0,0,0,0,0,1,0,0,0,0,0,0
Cocok buat kalian yang ingin menambah pengetahuan cara membuat gerabah atau pelatihan lainya,0,0,0,0,0,0,1,0,0,0,0,0,0
"Apa aja disini ada, pernak pernik, pesan ukuran apa saja bisa. Tapi mahal barang barang yang dijual disini. Jawa banget pokoknya mantab.",1,0,0,0,1,0,1,0,0,0,0,0,0
Kerajinan Tembaga Custom yang fleksibel dan langsung pengrajin,1,0,0,0,0,0,0,0,0,0,0,0,0
Beli gerabah langsung dari koperasi pengrajin,1,0,0,0,0,0,0,0,0,0,0,0,0
Kerajinan tangan yang dibuat sangat memuaskan dan berkualitas,1,0,0,0,0,0,0,0,0,0,0,0,0
Cari batik sampai kebutuhan lain ...lengkap...batik tulis nya juga Nilai plus nya yang kerja adalah usia sepuh yang produktif,1,0,0,0,0,0,1,0,0,0,0,0,0
Lengkap untuk pencarian barang seni,1,0,0,0,0,0,0,0,0,0,0,0,0
"Staf yang ramah, penawaran yang unik dan lengkap.",1,0,0,0,0,0,1,0,0,0,0,0,0
Yuk yg mau bikin rumah jadi mewah dan klasik pesan d yuda art. Ownerny ramah banget. Design sesuai dg keinginan kita. Fast respon banget. Bolak balik nanya terus tapi ttp d respon dg baik. Ga nyesel pokokny pesan dsni. Makasih maz yuda. Sukses terus. Makin banyak rezeki.,1,0,0,0,0,0,1,0,0,0,0,0,0
Pelayanan yg ramah dan baik. Terima kasih,0,0,0,0,0,0,1,0,0,0,0,0,0
Tempat andalan cari perangkat pakaian Jawa,1,0,0,0,0,0,1,0,0,0,0,0,0
"produk sangat memuaskan, terimakasih yuda art",1,0,0,0,0,0,0,0,0,0,0,0,0
Toko perabotnya sangat gemass dan bisa custom,1,0,0,0,0,0,0,0,0,0,0,0,0
Destinasi wajib saat ke jogja dan sekitarnya. Pecinta perabot rumah tangga wajib ke sini.,0,0,0,0,0,0,0,0,0,1,0,0,0
"Cari blankon yang bagus ya disini, karyawannya ramah, barang dan bajunya bagus2.. oke deh",1,0,0,0,0,0,1,0,0,0,0,0,0
"Sedang long trip Jombang - Tangerang dan mampir Yogya, Nemu tempat yang menyediakan segala macam bentuk homedecore..pokoknya surga buat pecinta art dan home design..",1,0,0,0,0,0,0,0,0,0,0,0,0
Salah satu tempat karya anak bangsa. Berkunjunglah ketika ke Jogja. Unik unik dan cantik,1,0,0,0,0,0,0,0,0,1,0,0,0
Good price with plenty of choices. The staffs are very friendly and helpful,1,0,0,1,0,0,1,0,0,0,0,0,0
Kualitas barang sangat bagus. Ownernya ramah,1,0,0,0,0,0,1,0,0,0,0,0,0
"Banyak toko gerabah di pinggir jalan, kalian bisa pilih yg mana aja sih, harganya ya bervariasi, coba cari dan bantu umkm yg jualan di rumah-rumah gitu, have a nice day!",0,0,0,0,0,1,1,0,0,1,0,0,0
kerajian disini sangat berkualitas,1,0,0,0,0,0,0,0,0,0,0,0,0
"Staf yang ramah, penawaran yang unik dan lengkap.",1,0,0,0,0,0,1,0,0,0,0,0,0
Argo wisata dan bisa membuka lapangan pekerjan,0,0,0,0,0,0,0,0,0,0,0,0,1
Pusat nya gerabah di jogja,0,0,0,0,0,0,1,0,0,0,0,0,0
Gerabahnya bagus2 .. motif dan hiasannya berbagai macam dan tdk monoton..dan ada juga fasilitas utk praktek pembuatan gerabah utk pengunjung yg ingin belajar membuat gerabah..bagus sekali utk edukatif tentang gerabah,1,0,0,0,0,0,1,0,0,0,0,0,0
Sukaa sekali belanja di Tjokrosuharto. Kerajinannya unik unik dan sangat bersahabat di kantong..,1,0,0,0,0,0,0,0,0,0,0,0,0
Tempat nya menyenangkan ibu nya disana juga ramah,0,0,0,0,0,0,1,0,0,0,0,0,0
Pakaian & acesories jawa lengkap disini,0,0,0,0,0,0,0,0,0,0,0,0,0
"Beli kemeja batik tulis premium Harga relatif lebih murah tapi kualitas sama dengan yang lebih mahal, pelayanan ramah, tempat nyaman",1,0,0,1,0,0,1,0,0,0,0,0,0
mulai dari hiasa pernik2 kecil sampai monumen berukuran raksasa bisa di pesan,1,0,0,0,0,0,0,0,0,0,0,0,0
"Kerajinannya keren, cocok buat hiasan rumah. Untuk harga okelah.",1,0,0,1,0,0,0,0,0,0,0,0,0
Koleksi handycraft cukup lengkap dan unik,1,0,0,0,0,0,0,0,0,0,0,0,0
Rasa sederhana tp mantap enaknya,1,0,0,0,0,0,0,0,0,0,0,0,0
Sisi lain dari jogja. Baru tau ini saya. Tempatnya bagus,0,0,0,0,0,0,1,0,0,0,0,0,0
Actually it's just marketplace of artistic thing. There's no proper parking area nor wait time.,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tempat yg tepat untuk belanja tembikar, souvenir, batu alam, tanah liat..",1,0,0,0,0,0,0,0,0,0,0,0,0
Tersedia berbagai kerajinan,1,0,0,0,0,0,0,0,0,0,0,0,0
"Koleksinya lumayan banyak dan bagus2..apalagi lampu hiasnya ,mulai dari ukuran kecil sampai yg ukuran besar. Harusnya bisa bintang 5 kalau saja masnya(gak tau staffnya atau ownernya atau siapapun anda) bisa agak ramah ke pengunjung. Mudah2an tidak terjadi pada customer lain.",1,0,0,0,0,0,0,1,0,0,0,0,0
"One of major tourist attractions in kasongan street as it is home of art and craft. Literally the street is full of artisan's furnitures, woodcraft, ceramics, paintings or even junk.",1,0,0,0,0,0,1,0,0,0,0,0,0
"Koleksi baju surjan (baju jawa laki2) lmyn banyak dengan warna beragam. Kualitas kain halus. One stop shopling untuk yang lagi butuh hal2 yang berbau jawa/jogja, terutama baju.",1,0,0,0,0,0,0,0,0,0,0,0,0
Memiliki kerajinan dari tanah,1,0,0,0,0,0,0,0,0,0,0,0,0
hasil juga sesuai ekspektasi ...,1,0,0,0,0,0,0,0,0,0,0,0,0
semua harga sama walopun beda beda toko..ada komunitas / grup mungkin ya jadi jual sama ..,0,0,0,0,0,1,0,0,0,0,0,0,0
Desa wisata gerabah adalah tempat yang rekomemded untuk mencari bahan yang bermaterial tanah liat dan keramik.. kerajinan tangan yang sangat indah ...,1,0,0,0,0,0,1,0,0,0,0,0,0
"Toko kerajinan tembaga kuningan yang komplit dan nyaman, pelayanannya ramah dan harga ramah di kantong. Puas belanja disini..",1,0,0,1,0,0,1,0,0,0,0,0,0
Lampu dinding tembaga terbaik,1,0,0,0,0,0,0,0,0,0,0,0,0
Yuk yg mau bikin rumah jadi mewah dan klasik pesan d yuda art. Ownerny ramah banget. Design sesuai dg keinginan kita. Fast respon banget. Bolak balik nanya terus tapi ttp d respon dg baik. Ga nyesel pokokny pesan dsni. Makasih maz yuda. Sukses terus. Makin banyak rezeki.,1,0,0,0,0,0,1,0,0,1,0,0,0
Toko busana tradisional Jawa terlengkap di Yogyakarts beserta seluruh pernak perniknya ..,1,0,0,0,0,0,0,0,0,0,0,0,0
sambalnya mantab.harga sangat murah,0,0,0,0,0,0,0,0,0,0,0,0,1
"Banyak bermacam ragam jenis produksi asli kerajinan tangan warga jogja dan sekitarnya,harganya sangat terjangkau,sayangnya saat ini belum ada expedisi atau jasa pengiriman yg bisa memberikan harga yg murah dan baik buat para pengrajin ,semoga pemerintah bisa memfasilitasinya .....amin ya robbal alamin",1,0,0,1,1,0,0,1,0,0,0,0,0
"Hasil karya manusia yang luar biasaa, pantas diacungi jempol. Banyak karya yang sudah berhasil dibuat, diantaranya wayang kulit dan barang-barang antik lainnya. Jangan khawatir barang-barang tersebut bisa dibeli juga kok sesuai pilihan kita. Teruslah berkarya membangun kebudayaan di Jogja Istimewa ...",1,0,0,0,0,0,0,0,0,0,0,0,0
"Mau cari gerabah kualitas ekspor disini tempatnya,tepatnya didaerah kasongan",1,0,0,0,0,0,0,0,0,0,0,0,0
waw tembaga nya sangat bagus dan inovatif harganya pun ramah di kantong ...,1,0,0,1,0,0,0,0,0,0,0,0,0
Pecinan atau China Town yang berada di Tengah Kota Yogyakarta,0,0,0,0,0,0,0,0,0,0,0,0,1
Tempat penjualan gerabah dari tanah liat,1,0,0,0,0,0,0,0,0,0,0,0,0
"Kerajinannya keren"", dan kualitas bagus, untuk harga variatif.",1,0,0,1,0,0,0,0,0,0,0,0,0
Tempat paling gila,0,0,0,0,0,0,1,0,0,0,0,0,0
"Koleksi lengkap, pelayanan ramah",1,0,0,0,0,0,1,0,0,0,0,0,0
Tempat yang bagus ...,0,0,0,0,0,0,1,0,0,0,0,0,0
"Semoga makin baik, bertumbuh krn dampak covid skrg sepi bgt dahal buanyak bgtiiii brg bagus murah disini. Temanku SMA dl jg punya rumah keramik. Jd kangen. ...",1,0,0,1,0,0,0,0,0,0,0,0,0
Mantuls 100% enak !!!,1,0,0,0,0,0,0,0,0,0,0,0,0
Jalan sempit & becek kalau hujan,0,0,0,0,0,0,0,0,0,0,0,0,1
"Love this place so much! Banyak barang-barang kerajinan rotan dengan harga yang relatif murah. Mulai dari hiasan dinding, keranjang, lampu gantung, tas, sarung bantal, tatakan piring, karpet, dll.",1,0,0,1,0,0,0,0,0,0,0,0,1
Tersedia aneka kerajinan lawasan dan baru,1,0,0,0,0,0,0,0,0,0,0,0,0
terimakasih yuda art design kami puas atas pelayanannya. Next time order lagi,0,0,0,0,0,0,1,0,0,1,0,0,0
"tidak enakk, service konyol, harga mahal, parkir susah",0,0,0,0,1,0,0,1,0,0,0,0,0
Cari batik sampai kebutuhan lain ...lengkap...batik tulis nya juga Nilai plus nya yang kerja adalah usia sepuh yang produktif,1,0,0,0,0,0,1,0,0,0,0,0,0
Partisipasi yg sangat bagus ..,0,0,0,0,0,0,0,0,0,0,0,0,1
"Perlengkapan busana jawa nya banyak tapi tidak terlalu lengkap, pelayan kurang ramah",0,0,1,0,0,0,0,1,0,0,0,0,0
"Tempat yang menyediakan berbagai macam keperluan berpakaian Jawa, dari surjan, kain batik, peranakan, kebaya sampai gamelan, aksesoris, lukisan, cermin, barang perak. Kualitas yang disediakan dari batik tulis sampai kaos dan gantungan kunci untuk oleh oleh. Dari barang antik sampai yang industri masal.",1,0,0,0,0,0,0,0,0,0,0,0,0
"Koleksi nya banyak banget, langsung dapet pas nyari",1,0,0,0,0,0,0,0,0,0,0,0,0
tempat dan barang nya sangat bagus,1,0,0,0,0,0,0,0,0,0,0,0,0
Rekom bgt buat yg cari pot2 unik,1,0,0,0,0,0,0,0,0,1,0,0,0
"Ke sini karena Pekan Budaya Tionghoa Yogyakarta yang menyajikan perunjukan budaya Tionghoa dan dan ratusan kuliner menarik. Tidak perlu khawatir karena makanan non halal tidak dicampur dengan makanan halal. Enak-enak, pengen nyoba semuanya tapi apa daya, sobat qismin mana shanggup, wqwq. Cus kemari, cuma sampai 19 Februari 2019 aja gais",1,0,0,0,0,0,0,0,0,0,0,0,0
Desain sesuai keinginan,1,0,0,0,0,0,0,0,0,0,0,0,0
"Koleksi lengkap, konsultasi + pelayanan ramah dan sabar",0,0,0,0,0,0,1,0,0,0,0,0,0
mntab galerynya Bos,1,0,0,0,0,0,0,0,0,0,0,0,0
"Alhamdullilah barang sampai,kualitas ...",1,0,0,0,0,0,0,0,0,0,0,0,0
"Hiasan bagus, apalagi buat di pajang di ruang tamu, lokasi ini dah yang paling favorit untuk cari hiasa tembaga dan Kuningan.",1,0,0,0,0,0,1,0,0,0,0,0,0
Pengalaman tak terlupakan sepanjang jala kasongan. Mata dimanjakan dengan aneka kerajinan gerabah dll. Harga bersahabat . Nilai seni tinggi,1,0,0,1,0,0,0,0,0,0,0,0,0
"hasilnya sesuai dgn gambar, keren, admin nya komunikatif n harga standar lah..pokoke semua its ok lah.. ...",1,0,0,1,0,0,1,0,0,0,0,0,0
Desa wisata Gerabah..jln Bantul.. tempat Surganya membeli souvernir dan oleh 2 berbahan gerabah..juga tempat belajar bikin Gerabah...,1,0,0,0,0,0,0,0,0,0,0,0,0
Sampe bingung milih kerajinannya semua bagus dan harga juga ramah kantong. Cocok buat hadiah atau hiasan rumah.,1,0,0,1,0,0,0,0,0,0,0,0,0
barangnya bagus bagus,1,0,0,0,0,0,0,0,0,0,0,0,0
Ni haoooo. Ruameneeeeee.. Jooos..,1,0,0,0,0,0,0,0,0,0,0,0,0
"Banyak kerajinan tangan yang bagus, menarik,",1,0,0,0,0,0,0,0,0,0,0,0,0
Tempat menikmati wisata dan belanja aneka gerabah bagus-bagus,1,0,0,0,0,0,1,0,0,0,0,0,0
Sering banget lewat tapi baru sempat mampir. Beli baju katun lurik di sini. Suasana toko syahdu. Staf toko semua informatif dan helpful. Pembayaran non tunai bisa pakai QRIS.,1,0,0,0,0,0,1,0,0,0,0,1,0
Wisata Gerabah lengkap,0,0,0,0,0,0,1,0,0,0,0,0,0
Nyari kerajinan pusatnya disini kak... Cuzz aja kak... Beli makin banyak makin murah....,1,0,0,1,0,0,0,0,0,0,0,0,0
"Tempat nya lengkap dengan harga yg bersaing, pelayanan nya juga ramah... Terimakasih...",0,0,0,1,0,0,1,0,0,0,0,0,0
Sekrng lagi sepi karena pandemi,0,0,0,0,0,0,0,1,0,0,0,0,0
"Pas liburan mampir ke sini buat beli oleh-oleh, kerajinannya unik dan menarik banget, berbagai macam kerajinan ada. Harga juga terjangkau",1,0,0,1,0,0,0,0,0,0,0,0,0
"Banyak kerajinan tangan yang bagus, menarik,",1,0,0,0,0,0,0,0,0,0,0,0,0
tempat yg nyaman walau ada di tengah kota tapi disini nyaman a,1,0,0,0,0,0,0,0,0,0,0,0,0
"kerajinan nya oke banget, harganya terjangkau dan pelayanannya bagus bangett deh, rekomended bgtt",1,0,0,1,0,0,1,0,0,0,0,0,0
Bisa belajar membuat gerabah di sini. Coba tanya pada penjual gerabah yang ada,1,0,0,0,0,0,0,0,0,0,0,0,0
Kerajinannya keren berbagai kerajinannya ada di sini lumayan lengkap. Untuk harga terjangkau. Pelayanan ramah,1,0,0,1,0,0,1,0,0,0,0,0,0
"Toko berbagai kerajinan tangan yg sgt komplit,dr berbagai bhn,bnyk pembeli dr para wisatawan dr seluruh Indonesia.",1,0,0,0,0,0,0,0,0,0,0,0,0
"Tempat untuk membeli kerajinan dari rotan dan gerabah yang dikemas secara unik, etnik, dan kreatif. Mau cari tas, pot, tempat payung, hiasan lampion, tempat duduk, nampan, tempat laundry, cermin, cawan, dll tersedia. Harganya net ; tidak bisa ditawar. Seandainya lebih aneka warna mungkin akan lebih menarik.",1,1,0,0,0,1,0,0,0,0,0,0,0
Produk gerabah & kerajinan lokal... keliatannya pemerintah support banget disini... potensi wisata pendidikan juga lumayan besar,1,0,0,0,0,0,1,0,0,0,0,0,0
"Industri gerabah jogja, alternatif jalan-jalan yang tidak terlalu ramai namun bagus dan menarik untuk dikunjungi karena banyak hal yang dapat dilihat dan dipelajari",1,0,0,0,0,0,1,0,0,0,0,0,0
Banyak pilihan hasil karya,1,0,0,0,0,0,0,0,0,0,0,0,0
Berhasil menemukan sitter disini..,0,0,0,0,0,0,0,0,0,0,0,0,1
buat yg mau beli perlengkapan dr gerabah bisa dtg ke tempat wisata kasongan harganya murah2 banget. lengkap dr hiasan sampai alat makan,1,0,0,1,0,0,0,0,0,0,0,0,0
Sebuah komplek tionghoa yang memberikan sensasi negara cina yang kental,1,0,0,0,0,0,0,0,0,0,0,0,0
Tempat yang bagus ...,0,0,0,0,0,0,1,0,0,0,0,0,0
"Rekomended, kalau mau cari oleh-oleh khas Jogja. Mulai dari baju batik, lurik, kain-kain, pajangan, tas-tas, dll. Termasuk lengkap deh. Pelayannya juga helpfull :) ...",1,0,0,0,0,0,1,0,0,1,0,0,0
So many design and cheap price,1,0,0,1,0,0,0,0,0,0,0,0,0
"Akhirnya ketemu juga tempat kerajinannya, nyari oleh-oleh udah keliling gak ada yg cocok. Pas ke sini, banyak banget yang cocok dan ini bener"" bagus, cocok untuk hiasan di rumah.",1,0,0,0,0,0,0,0,0,0,0,0,0
Tempat andalan cari perangkat pakaian Jawa,0,0,0,0,0,0,0,0,0,1,0,0,0
tempat yang bagus dengan tradisi wayang apalagi wayang nya murah harga bersahabat,1,0,0,1,0,0,1,0,0,0,0,0,0
oleh2 khas jogja lgsg dri pengrajin kayu,1,0,0,0,0,0,0,0,0,0,0,0,0
Aneka kerajinan hand made,1,0,0,0,0,0,0,0,0,0,0,0,0
Cuman lewat sj,0,0,0,0,0,0,0,0,0,0,0,0,1
The first hand make wayang,1,0,0,0,0,0,0,0,0,0,0,0,0
Bisa bikin dan pesan.. Banyak kerajinan tidak cuma gerabah. Tapi juga ada mebel dan kayu,1,0,0,0,0,0,0,0,0,0,0,0,0
"Lokasi nya sangat Strategis, Karena berada di Jalan Malioboro, Tepat nya di samping / sebelah Toko Ramayana...",0,0,0,0,0,0,1,0,0,0,0,0,0
"Klo cari2 piring rotan, gerabah, gerabah keramik dll byk ditemukan disana, tmpt nyaman tp susah utk parkir klo lg ramai",1,0,0,0,0,0,1,1,0,0,0,0,0
meriah sangat dan banyak makanan hahahahah,1,0,0,0,0,0,0,0,0,0,0,0,0
"Pelayanan baik, cepat, barang sesuai pesanan. Puas belanja di sini ...",1,0,0,0,0,0,1,0,0,0,0,0,0
Desa wisata yang unik,0,0,0,0,0,0,1,0,0,0,0,0,0
Pusat souvernir dan produk kerajinan tembaga dan Kuningan yang lengkap,1,0,0,0,0,0,0,0,0,0,0,0,0
"Hasil kerajinan tembaga kuningan banyak jenisnya, Tempatnya sangat nyaman dan indah Dan harga ramah dikantong",1,0,0,1,0,0,1,0,0,0,0,0,0
Barang barang disini lengkap.. Berkualitas.. Design nya kekinian Mantull pokoknya.. ...,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tempat terbaik untuk mencari seni dan kerajinan di jogja, tempat yang sangat vintage dan otentik.",1,0,0,0,0,0,1,0,0,0,0,0,0
Perlengkapan busana jawa yang sangat lengkap. Suasana sepi jadi cenderung tegang. Harga murah dan barang beragam.,1,0,0,1,0,0,0,0,1,0,0,0,0
barang barang seni. Komplit.,1,0,0,0,0,0,0,0,0,0,0,0,0
"Item di sini bagus2, desain juga lucu dan menarik. Banyak juga yang bisa dipilih. ...",1,0,0,0,0,0,0,0,0,0,0,0,0
Semakin maju dan berkembang,1,0,0,0,0,0,0,0,0,0,0,0,0
"wah hampir sincia nih.. biasanya kalo pas sincia ada acara acara unik disini dari molai pentas seni tionghoa ada juga pentas seni budaya tradisional lokal Indonesia,pokoknya muantab deh... ...",0,0,0,0,0,0,0,0,0,0,0,0,1
telor nya nglothok ...,0,1,0,0,0,0,0,0,0,0,0,0,0
"Wah cantik cantik banget asli kerajinan tembaga sama Kuningan disini, aku rekomendasiin banget pokoknya ini.",1,0,0,0,0,0,0,0,0,0,0,0,0
harganya pun cukup murah,0,0,0,1,0,0,0,0,0,0,0,0,0
Gerabahnya murah-murah dan bisa pesen custom,1,0,0,1,0,0,0,0,0,0,0,0,0
Asik tempatnya unik,0,0,0,0,0,0,1,0,0,0,0,0,0
Toko seni yang bagus...dan sangat sopan,0,0,0,0,0,0,1,0,0,0,0,0,0
"Lengkap banget, accesoris, pakian, barang-barang cindramata khas jawa",1,0,0,0,0,0,0,0,0,0,0,0,0
"Barangnya bagus awet , tempat produksi nya juga bagus pokoknya mantap",1,0,0,0,0,0,1,0,0,0,0,0,0
